Objects
100
,,Global Angle fuselage:fuselage,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1097,0,-0.438779,0.174582,3.030275,-42.168648,723.745850,146.508484
1098,0,-0.433054,0.177911,3.031610,-44.560558,723.795776,144.508102
1099,0,-0.430255,0.178499,3.032216,-47.153286,723.736755,142.713837
1100,0,-0.431343,0.180329,3.031543,-49.795174,723.743164,140.568726
1101,0,-0.422990,0.184967,3.034240,-51.881527,723.938904,138.878784
1102,0,-0.420204,0.186758,3.034612,-54.471241,724.157349,136.519775
1103,0,-0.421516,0.187758,3.034079,-56.882957,724.079224,134.953552
1104,0,-0.411351,0.190030,3.037320,-58.825844,724.260071,132.778732
1105,0,-0.405923,0.193205,3.039312,-60.856094,724.587402,130.162704
1106,0,-0.401824,0.192843,3.040594,-62.886528,724.443115,128.161011
1107,0,-0.397067,0.195289,3.042336,-64.799179,724.985535,125.340820
1108,0,-0.399928,0.193343,3.042239,-66.796898,724.725647,123.621231
1109,0,-0.395955,0.196802,3.043296,-68.758080,725.220398,120.897179
1110,0,-0.385742,0.200570,3.046044,-70.253258,725.890442,117.432091
1111,0,-0.384279,0.203968,3.046966,-71.980766,725.708008,115.539017
1112,0,-0.385747,0.207696,3.047394,-73.911896,725.758118,113.805954
1113,0,-0.385516,0.209766,3.047990,-75.632965,726.140991,111.176941
1114,0,-0.382611,0.213835,3.049016,-77.096603,726.901672,107.725128
1115,0,-0.381039,0.212539,3.050071,-78.804604,727.000183,105.329216
1116,0,-0.380142,0.218165,3.050020,-80.258034,727.354675,102.978928
1117,0,-0.383734,0.221651,3.049080,-82.137344,727.554382,100.891769
1118,0,-0.383371,0.224601,3.048935,-83.728188,727.792786,98.289795
1119,0,-0.383147,0.230859,3.048293,-85.268372,728.279602,95.732582
1120,0,-0.382449,0.235374,3.048344,-86.931343,728.687317,93.231361
1121,0,-0.386473,0.237762,3.046726,-88.499344,729.018738,91.109268
1122,0,-0.387385,0.241302,3.046980,-89.973991,729.881287,87.723289
1123,0,-0.388784,0.244819,3.046137,-91.314705,730.332520,85.268456
1124,0,-0.389228,0.248090,3.046536,-92.652481,731.020813,82.019890
1125,0,-0.392988,0.246839,3.046391,-93.963257,731.071594,79.673126
1126,0,-0.395114,0.253932,3.045997,-95.113495,731.235168,77.770470
1127,0,-0.398658,0.254434,3.045027,-96.436089,731.342590,75.414574
1128,0,-0.400973,0.254867,3.045422,-97.627678,731.597168,73.059151
1129,0,-0.399915,0.256019,3.046199,-98.435760,732.082458,70.430183
1130,0,-0.400488,0.256769,3.046597,-99.431068,732.277649,68.239532
1131,0,-0.400772,0.256223,3.047172,-100.320938,732.473511,66.093971
1132,0,-0.397371,0.256110,3.048796,-101.048767,732.261353,64.557777
1133,0,-0.391471,0.255154,3.050325,-101.297676,732.059326,63.509212
1134,0,-0.386330,0.254245,3.050966,-101.332176,732.138794,62.142262
1135,0,-0.380030,0.255091,3.051209,-101.700409,732.070068,61.218281
1136,0,-0.377607,0.255106,3.051393,-102.041458,732.156128,59.987915
1137,0,-0.371451,0.256342,3.052299,-102.080414,732.282104,59.305485
1138,0,-0.361881,0.256773,3.053358,-101.896988,732.193665,58.744896
1139,0,-0.354212,0.258120,3.055132,-102.129974,732.441162,58.387989
1140,0,-0.352469,0.257784,3.054688,-102.329964,732.273315,57.950821
1141,0,-0.346015,0.261406,3.055545,-102.513130,732.303650,57.405476
1142,0,-0.342786,0.265712,3.055398,-102.821556,732.264404,56.918713
1143,0,-0.343058,0.267093,3.054364,-103.171677,731.778503,56.796822
1144,0,-0.340479,0.271811,3.054649,-103.636269,732.127808,55.705627
1145,0,-0.336492,0.272934,3.055035,-103.752609,732.105103,54.840614
1146,0,-0.336086,0.281975,3.054771,-103.987946,732.526794,54.069103
1147,0,-0.327434,0.288402,3.056166,-103.948196,733.153137,52.502865
1148,0,-0.326293,0.293080,3.055746,-104.108162,733.506653,51.919300
1149,0,-0.319638,0.299289,3.056420,-103.785820,733.651794,51.211918
1150,0,-0.314942,0.303563,3.056843,-103.728714,734.118103,50.176006
1151,0,-0.305318,0.311096,3.057369,-103.498260,734.818420,48.690193
1152,0,-0.311471,0.320196,3.055235,-103.738800,735.215454,48.676445
1153,0,-0.303608,0.328815,3.053883,-103.566055,736.113953,47.023716
1154,0,-0.301284,0.334351,3.053173,-103.110214,736.580322,46.287182
1155,0,-0.291377,0.343543,3.052652,-102.623863,737.303650,44.992550
1156,0,-0.286273,0.351674,3.052446,-102.470383,737.911194,44.840984
1157,0,-0.279666,0.364230,3.049714,-102.001236,738.645508,43.635952
1158,0,-0.274481,0.371872,3.048258,-101.488770,739.010437,42.601360
1159,0,-0.271288,0.379942,3.046358,-101.019447,739.283142,42.236614
1160,0,-0.261047,0.388600,3.044948,-100.337593,739.617676,41.224045
1161,0,-0.259134,0.400502,3.042088,-100.235909,740.300964,40.873619
1162,0,-0.248895,0.405363,3.041699,-99.456055,740.769226,38.861649
1163,0,-0.244428,0.412601,3.039888,-99.297852,741.183960,37.958752
1164,0,-0.236186,0.423568,3.037925,-98.810959,741.623291,36.956604
1165,0,-0.226734,0.432176,3.036898,-98.326729,742.212402,35.683193
1166,0,-0.216232,0.443939,3.035751,-97.628258,743.061707,33.815929
1167,0,-0.210819,0.450296,3.033576,-97.036476,743.071472,32.662754
1168,0,-0.201401,0.458444,3.031624,-96.378227,743.216125,31.353821
1169,0,-0.196135,0.466175,3.029641,-95.768723,743.310974,30.080759
1170,0,-0.192157,0.471190,3.027814,-95.222984,743.382324,28.594851
1171,0,-0.181612,0.475574,3.026366,-94.470329,743.195129,27.531794
1172,0,-0.172857,0.485076,3.024083,-93.554924,743.420532,25.853878
1173,0,-0.164804,0.490569,3.021981,-92.721718,743.559875,24.318466
1174,0,-0.153160,0.493609,3.021019,-91.759621,743.574036,23.507881
1175,0,-0.147402,0.496185,3.018980,-91.171928,743.358765,23.487011
1176,0,-0.135307,0.495765,3.018955,-90.062965,743.470093,22.234549
1177,0,-0.128404,0.496249,3.017627,-89.599930,743.414978,21.308540
1178,0,-0.120429,0.497876,3.017308,-88.740311,743.072754,20.050819
1179,0,-0.112898,0.499532,3.016547,-87.874428,742.707336,19.451889
1180,0,-0.102469,0.499061,3.016298,-87.032433,742.218140,18.740791
1181,0,-0.091474,0.497908,3.016704,-86.276833,742.053284,17.686386
1182,0,-0.086406,0.495041,3.017193,-85.722214,741.593323,17.349615
1183,0,-0.084474,0.487687,3.018151,-85.014389,741.173828,16.010349
1184,0,-0.085702,0.490711,3.017211,-84.946251,740.930664,16.654472
1185,0,-0.084674,0.488711,3.017895,-84.357269,740.678040,15.776999
1186,0,-0.084367,0.485025,3.019248,-84.175201,740.317505,15.538071
1187,0,-0.087628,0.480724,3.020349,-84.353058,739.859070,15.569708
1188,0,-0.089817,0.474296,3.022014,-84.615295,739.432800,14.942230
1189,0,-0.092239,0.474918,3.023084,-85.064697,739.059692,15.535576
1190,0,-0.089031,0.469685,3.026312,-85.352806,738.876282,15.065072
1191,0,-0.081559,0.466320,3.027890,-85.459282,738.440491,14.677666
1192,0,-0.080250,0.459707,3.030936,-85.715454,738.038452,14.209052
1193,0,-0.077931,0.457521,3.032528,-85.938332,737.966309,13.579501
1194,0,-0.073688,0.456597,3.034144,-86.225304,738.149536,12.852816
1195,0,-0.067542,0.451696,3.037460,-86.280273,738.070801,12.138413
1196,0,-0.063984,0.451661,3.038981,-86.371475,737.970154,11.938618
1197,0,-0.061343,0.449999,3.040813,-86.290451,737.823608,11.675879
1198,0,-0.059033,0.449000,3.042784,-86.146179,737.829712,11.352959
1199,0,-0.056908,0.448884,3.044632,-85.949432,737.912048,11.057152
1200,0,-0.054205,0.449044,3.046285,-85.630081,738.185059,10.387756
1201,0,-0.057329,0.450302,3.047055,-85.703247,738.235840,10.889956
1202,0,-0.058420,0.448791,3.048691,-85.757431,738.410522,10.631093
1203,0,-0.057694,0.447659,3.049979,-85.722816,738.763428,10.324430
1204,0,-0.057708,0.447374,3.051092,-85.706673,739.073730,10.192041
1205,0,-0.056271,0.447632,3.052827,-85.540977,739.207275,10.232512
1206,0,-0.054277,0.448219,3.054585,-85.371315,739.400940,10.223021
1207,0,-0.050502,0.450776,3.056247,-85.222588,739.864746,10.121392
1208,0,-0.048999,0.451598,3.057505,-84.894753,740.195129,9.883190
1209,0,-0.040619,0.453298,3.059905,-84.236954,740.656372,9.444341
1210,0,-0.035233,0.453851,3.061837,-83.566551,740.803040,9.223697
1211,0,-0.032857,0.455795,3.063133,-83.181053,741.687500,7.565469
1212,0,-0.024313,0.455313,3.065485,-82.440361,741.713623,7.578087
1213,0,-0.017283,0.457429,3.067826,-81.683144,742.270691,6.525051
1214,0,-0.008132,0.459994,3.070383,-81.008415,742.941711,5.468412
1215,0,-0.006029,0.459034,3.071489,-80.480110,743.097473,5.076239
1216,0,-0.000151,0.457339,3.073699,-79.869362,743.182434,4.502211
1217,0,0.002595,0.454334,3.075420,-79.237617,743.055420,4.286670
1218,0,0.000578,0.451742,3.076598,-78.919937,742.712524,4.466794
1219,0,-0.000180,0.450480,3.077508,-78.571625,742.571045,3.978753
1220,0,-0.000509,0.449271,3.078363,-78.419800,742.152527,3.874062
1221,0,-0.000576,0.446410,3.079101,-78.456581,741.634033,3.880489
1222,0,0.001350,0.443086,3.079626,-78.321503,741.372559,3.564982
1223,0,0.005961,0.439336,3.080158,-77.848709,741.136414,3.060561
1224,0,0.011366,0.435255,3.080868,-77.187843,740.809753,2.957491
1225,0,0.019916,0.436230,3.080931,-76.726852,740.572815,3.119540
1226,0,0.022909,0.434415,3.081810,-76.161514,740.537292,1.713121
1227,0,0.031386,0.432117,3.082870,-75.562820,740.307007,1.080943
1228,0,0.034406,0.431810,3.083379,-75.155937,739.868469,1.056318
1229,0,0.041036,0.428297,3.084616,-74.493385,739.602417,0.488575
1230,0,0.048135,0.423152,3.086027,-74.039986,739.168030,0.579702
1231,0,0.053810,0.419624,3.087454,-73.416168,738.950684,-0.127975
1232,0,0.063081,0.419619,3.088881,-72.657349,739.176392,-1.566855
1233,0,0.068179,0.414948,3.090108,-71.919205,738.474243,-1.553639
1234,0,0.070570,0.413241,3.091443,-71.476395,738.361328,-1.795795
1235,0,0.065999,0.411571,3.092421,-71.644501,738.323181,-1.731621
1236,0,0.060835,0.408319,3.093218,-72.058708,738.188538,-1.715593
1237,0,0.061400,0.405832,3.094595,-72.198608,738.069458,-1.936685
1238,0,0.067829,0.403708,3.096393,-71.572067,738.030457,-2.527105
1239,0,0.069564,0.402949,3.097407,-71.367805,737.895569,-2.854321
1240,0,0.068047,0.400087,3.097686,-71.442223,737.629089,-2.887290
1241,0,0.064267,0.398526,3.097310,-71.780487,737.511780,-2.608088
1242,0,0.064301,0.395609,3.097557,-71.813667,737.262146,-2.418860
1243,0,0.066352,0.391764,3.098264,-71.626144,736.947205,-2.420351
1244,0,0.068159,0.392055,3.098442,-71.486359,736.680237,-2.053255
1245,0,0.067652,0.389360,3.098785,-71.521652,736.486694,-1.841297
1246,0,0.065184,0.385987,3.098818,-71.801361,736.341919,-1.801531
1247,0,0.064633,0.384399,3.099262,-71.884216,736.036438,-1.337558
1248,0,0.066762,0.382744,3.099672,-71.619011,735.979248,-1.636139
1249,0,0.068059,0.381085,3.100039,-71.494598,735.839417,-1.694451
1250,0,0.066470,0.378895,3.100094,-71.665329,735.700317,-1.652276
1251,0,0.066043,0.377734,3.100268,-71.726555,735.694092,-1.851901
1252,0,0.065880,0.376246,3.100589,-71.744209,735.469421,-1.935637
1253,0,0.066856,0.375252,3.100994,-71.607414,735.375671,-2.195530
1254,0,0.067064,0.374014,3.101395,-71.577599,735.224854,-2.265818
1255,0,0.067034,0.371333,3.101912,-71.558723,735.041687,-2.387314
1256,0,0.066499,0.369226,3.102149,-71.608459,734.891663,-2.479588
1257,0,0.066582,0.367859,3.102415,-71.598442,734.732056,-2.525513
1258,0,0.067024,0.366354,3.102855,-71.566063,734.625366,-2.616214
1259,0,0.067366,0.364697,3.103210,-71.540161,734.447266,-2.552792
1260,0,0.067123,0.363090,3.103312,-71.585815,734.335449,-2.438540
1261,0,0.066892,0.361133,3.103256,-71.605858,734.179382,-2.384120
1262,0,0.067026,0.359710,3.103232,-71.595245,734.012512,-2.270430
1263,0,0.067585,0.359721,3.103279,-71.673882,733.988220,-2.065648
1264,0,0.067703,0.356547,3.103912,-71.736557,733.757568,-1.747961
1265,0,0.069311,0.355790,3.103795,-71.489960,733.682617,-2.164473
1266,0,0.069462,0.354278,3.103902,-71.530701,733.507690,-2.080347
1267,0,0.070261,0.353593,3.104215,-71.414574,733.415771,-1.901630
1268,0,0.069715,0.351849,3.104087,-71.555855,733.318115,-2.023333
1269,0,0.069621,0.347967,3.104717,-71.505264,733.219299,-2.429994
1270,0,0.069071,0.347125,3.104944,-71.567917,733.117737,-2.484794
1271,0,0.069951,0.346967,3.105237,-71.508354,732.883423,-2.321895
1272,0,0.069130,0.345467,3.105000,-71.565308,732.838623,-2.668370
1273,0,0.068036,0.347883,3.105070,-71.776436,732.721191,-1.645111
1274,0,0.067395,0.346484,3.105030,-71.855865,732.710693,-1.848104
1275,0,0.067675,0.345158,3.105263,-71.826530,732.556091,-1.989617
1276,0,0.068511,0.344724,3.105555,-71.717163,732.368591,-1.837554
1277,0,0.068124,0.343662,3.105696,-71.768196,732.313049,-1.814628
1278,0,0.066983,0.342614,3.105522,-71.872154,732.349487,-1.858607
1279,0,0.063871,0.341184,3.106311,-72.027176,732.332092,-1.648335
1280,0,0.066559,0.340119,3.106851,-71.800148,731.974976,-0.952907
1281,0,0.069155,0.337869,3.106035,-71.720215,731.688843,-1.214988
1282,0,0.069334,0.338165,3.106058,-71.611687,731.603760,-1.137590
1283,0,0.068348,0.336551,3.105983,-71.780563,731.599731,-1.269645
1284,0,0.068467,0.336158,3.106097,-71.735817,731.560120,-1.209783
1285,0,0.068886,0.335377,3.106138,-71.699974,731.492371,-1.232439
1286,0,0.068382,0.334741,3.106079,-71.737968,731.421692,-1.235723
1287,0,0.068723,0.334204,3.106161,-71.743301,731.402466,-1.304127
1288,0,0.068513,0.333764,3.106376,-71.723671,731.287598,-1.281277
1289,0,0.068516,0.333521,3.106522,-71.716156,731.315613,-1.459511
1290,0,0.068243,0.333144,3.106564,-71.745758,731.246887,-1.489814
1291,0,0.068521,0.332713,3.106736,-71.634109,731.381836,-1.785098
1292,0,0.068232,0.331850,3.106701,-71.694992,731.194336,-1.717790
1293,0,0.068698,0.329484,3.107348,-71.643936,731.061157,-1.867057
1294,0,0.068704,0.329581,3.107431,-71.608818,731.201294,-2.039866
1295,0,0.068674,0.328977,3.107479,-71.622559,731.138306,-2.008028
1296,0,0.068573,0.327802,3.107525,-71.627007,730.954712,-1.840971
1297,0,0.069482,0.327305,3.107814,-71.606071,730.992981,-1.680759
1298,0,0.068902,0.327578,3.107496,-71.633049,730.876221,-1.665482
1299,0,0.068986,0.327704,3.107470,-71.610039,731.017517,-1.769944
1300,0,0.068876,0.327260,3.107387,-71.646675,730.952698,-1.653059
1301,0,0.069332,0.327026,3.107422,-71.604240,730.912354,-1.546374
1302,0,0.069839,0.327019,3.107598,-71.517143,730.921387,-1.700855
1303,0,0.069199,0.325957,3.107767,-71.673233,730.697205,-1.335062
1304,0,0.069540,0.325464,3.107835,-71.667427,730.666626,-1.322644
1305,0,0.069338,0.326286,3.107545,-71.612541,730.869629,-1.619342
1306,0,0.069149,0.326477,3.107569,-71.618668,730.881958,-1.698208
1307,0,0.069163,0.326185,3.107706,-71.594521,730.876160,-1.829602
1308,0,0.068927,0.326127,3.107845,-71.584892,730.907715,-1.946731
1309,0,0.069253,0.326007,3.107880,-71.577415,730.905884,-1.953197
1310,0,0.068979,0.327695,3.107497,-71.573280,731.008911,-1.991243
1311,0,0.070140,0.324775,3.108199,-71.504234,730.864014,-2.137204
1312,0,0.069826,0.324752,3.108199,-71.593292,730.840576,-1.963300
1313,0,0.068779,0.325491,3.107819,-71.650322,730.780151,-1.928477
1314,0,0.069031,0.326188,3.107892,-71.566643,730.879395,-1.921910
1315,0,0.069546,0.326320,3.107829,-71.524864,730.924255,-2.093554
1316,0,0.069212,0.326544,3.107767,-71.580406,730.925415,-1.881601
1317,0,0.069679,0.326597,3.107691,-71.516235,730.947266,-1.934093
1318,0,0.069073,0.327238,3.107507,-71.637115,730.968140,-1.635790
1319,0,0.069179,0.327328,3.107423,-71.601265,730.950684,-1.608799
1320,0,0.069162,0.326852,3.107452,-71.644386,730.820679,-1.499782
1321,0,0.069301,0.327141,3.107401,-71.665314,730.827087,-1.471189
1322,0,0.068590,0.329840,3.107026,-71.643234,731.087402,-1.480461
1323,0,0.068731,0.328034,3.107309,-71.673210,730.930176,-1.516350
1324,0,0.068987,0.328149,3.107323,-71.644730,730.931763,-1.575336
1325,0,0.069540,0.327735,3.107560,-71.647934,730.908142,-1.499596
1326,0,0.068713,0.329473,3.107328,-71.632103,731.170105,-1.810049
1327,0,0.069020,0.329892,3.107414,-71.585388,731.167480,-1.888091
1328,0,0.068687,0.329852,3.107233,-71.653877,731.084839,-1.819911
1329,0,0.068855,0.330765,3.107223,-71.599205,731.285461,-1.942026
1330,0,0.068613,0.330609,3.107128,-71.658195,731.172791,-1.752416
1331,0,0.068655,0.331516,3.107113,-71.617218,731.322876,-1.858223
1332,0,0.068706,0.334438,3.106553,-71.630905,731.465698,-1.716991
1333,0,0.068583,0.332226,3.106847,-71.680946,731.257202,-1.692624
1334,0,0.068101,0.334455,3.106345,-71.717972,731.350769,-1.454601
1335,0,0.068088,0.334872,3.106287,-71.731224,731.415222,-1.370747
1336,0,0.068227,0.335066,3.106196,-71.734306,731.441650,-1.345506
1337,0,0.069320,0.335721,3.106460,-71.634354,731.393677,-1.174947
1338,0,0.068442,0.336061,3.106065,-71.720200,731.548828,-1.325672
1339,0,0.068419,0.336306,3.106040,-71.694038,731.575745,-1.300882
1340,0,0.067829,0.336878,3.106009,-71.795280,731.634216,-1.350063
1341,0,0.068295,0.336640,3.106184,-71.808159,731.620361,-1.245390
1342,0,0.068655,0.336928,3.106111,-71.766312,731.638672,-1.289598
1343,0,0.068972,0.337710,3.106080,-71.743103,731.707764,-1.290996
1344,0,0.065986,0.338888,3.106981,-71.813805,731.835815,-0.923084
1345,0,0.070106,0.339061,3.106392,-71.643036,731.693298,-1.216909
1346,0,0.065526,0.340064,3.106558,-71.844810,732.084351,-1.337699
1347,0,0.067595,0.340952,3.105713,-71.843658,732.152710,-1.874555
1348,0,0.063957,0.341660,3.106253,-71.986816,732.355042,-1.682819
1349,0,0.064512,0.340763,3.106497,-71.966309,732.408325,-1.736557
1350,0,0.068263,0.341049,3.105856,-71.758240,732.285767,-1.880453
1351,0,0.069130,0.341498,3.106162,-71.680252,732.183594,-1.719590
1352,0,0.069101,0.341863,3.106129,-71.682129,732.205200,-1.678584
1353,0,0.068806,0.342438,3.105928,-71.717651,732.268982,-1.654739
1354,0,0.068846,0.343374,3.105869,-71.719116,732.397583,-1.599880
1355,0,0.069459,0.343769,3.105816,-71.674782,732.403320,-1.532474
1356,0,0.069165,0.344108,3.105750,-71.667755,732.479797,-1.567808
1357,0,0.069091,0.341590,3.106047,-71.640755,732.507874,-1.931683
1358,0,0.070150,0.342993,3.105865,-71.428749,732.632935,-2.430616
1359,0,0.070194,0.343498,3.105766,-71.465652,732.681519,-2.444698
1360,0,0.070371,0.344274,3.105708,-71.426476,732.724731,-2.432308
1361,0,0.070020,0.344761,3.105626,-71.417015,732.807617,-2.552062
1362,0,0.070302,0.348449,3.105203,-71.453354,732.826599,-2.165349
1363,0,0.069267,0.345600,3.105186,-71.528915,732.962280,-2.754853
1364,0,0.069404,0.346855,3.105345,-71.484001,733.000488,-2.568061
1365,0,0.069468,0.346980,3.105167,-71.498077,733.122009,-2.762037
1366,0,0.069177,0.346976,3.105222,-71.505569,733.128296,-2.817060
1367,0,0.069048,0.347523,3.105090,-71.506622,733.174255,-2.783881
1368,0,0.070384,0.348014,3.105285,-71.342865,733.138977,-2.698833
1369,0,0.070136,0.348455,3.105221,-71.382500,733.163574,-2.624848
1370,0,0.069669,0.349041,3.105107,-71.475708,733.268982,-2.605380
1371,0,0.070312,0.349061,3.105125,-71.354698,733.264771,-2.691599
1372,0,0.069772,0.349428,3.105066,-71.443314,733.260437,-2.464158
1373,0,0.070745,0.349712,3.105048,-71.362442,733.303284,-2.555314
1374,0,0.069411,0.349741,3.104677,-71.513649,733.414307,-2.619771
1375,0,0.068812,0.351011,3.104505,-71.490013,733.469727,-2.810356
1376,0,0.068663,0.351865,3.104377,-71.497795,733.585938,-2.846983
1377,0,0.069814,0.352294,3.104636,-71.351501,733.467834,-2.707244
1378,0,0.068924,0.351443,3.104527,-71.545502,733.572571,-2.780214
1379,0,0.069825,0.352987,3.104598,-71.371483,733.528137,-2.783998
1380,0,0.069822,0.355719,3.104306,-71.306396,733.574829,-2.495648
1381,0,0.069056,0.353585,3.104249,-71.444771,733.673645,-2.902345
1382,0,0.069581,0.354286,3.104415,-71.344398,733.623535,-2.815705
1383,0,0.068934,0.354171,3.104189,-71.417351,733.705200,-3.053854
1384,0,0.068031,0.353916,3.104383,-71.601181,733.696289,-2.699547
1385,0,0.068990,0.354625,3.104166,-71.424728,733.740112,-2.938963
1386,0,0.068990,0.356663,3.103971,-71.452881,733.735413,-2.579819
1387,0,0.069133,0.356916,3.103897,-71.432732,733.782043,-2.576264
1388,0,0.068986,0.356851,3.103909,-71.449547,733.765320,-2.573155
1389,0,0.068302,0.357140,3.103733,-71.445274,733.723450,-2.446609
1390,0,0.069145,0.357345,3.103740,-71.424568,733.788025,-2.600863
1391,0,0.069241,0.357468,3.103772,-71.453606,733.811340,-2.550416
1392,0,0.069124,0.357553,3.103737,-71.415619,733.843811,-2.559987
1393,0,0.069082,0.357538,3.103753,-71.448128,733.835205,-2.467091
1394,0,0.067971,0.357846,3.103560,-71.455719,733.813477,-2.424881
1395,0,0.069197,0.358349,3.103849,-71.339508,733.771484,-2.387712
1396,0,0.069140,0.358069,3.103715,-71.455902,733.837891,-2.589696
1397,0,0.068469,0.358164,3.103644,-71.430855,733.846741,-2.617395
1398,0,0.068254,0.358116,3.103628,-71.452110,733.841797,-2.579882
1399,0,0.068566,0.358334,3.103689,-71.405739,733.867981,-2.605805
1400,0,0.069008,0.358429,3.103764,-71.416412,733.893616,-2.670295
1401,0,0.068279,0.358346,3.103643,-71.445206,733.849182,-2.586859
1402,0,0.068341,0.357799,3.103941,-71.594978,733.872070,-2.366630
1403,0,0.068114,0.357576,3.103931,-71.595779,733.842590,-2.323243
1404,0,0.068020,0.357640,3.103911,-71.567444,733.867126,-2.379324
1405,0,0.067452,0.357540,3.103812,-71.583527,733.837891,-2.241196
1406,0,0.069319,0.357866,3.103770,-71.418175,733.849121,-2.544386
1407,0,0.069081,0.357835,3.103729,-71.424576,733.862549,-2.582955
1408,0,0.069835,0.357994,3.103998,-71.357346,733.772827,-2.389082
1409,0,0.069059,0.357663,3.103759,-71.416054,733.841309,-2.592019
1410,0,0.068788,0.357240,3.103815,-71.508072,733.792053,-2.520284
1411,0,0.069167,0.357146,3.104197,-71.529938,733.707214,-2.046988
1412,0,0.069015,0.357323,3.103765,-71.485466,733.785522,-2.511997
1413,0,0.068174,0.356526,3.104079,-71.598763,733.757874,-2.212972
1414,0,0.068875,0.357088,3.103888,-71.428772,733.809509,-2.644908
1415,0,0.068840,0.357238,3.104048,-71.348610,733.661560,-2.406457
1416,0,0.069176,0.356788,3.103951,-71.430923,733.721008,-2.653931
1417,0,0.069121,0.356710,3.103940,-71.454887,733.724548,-2.687145
1418,0,0.068936,0.354411,3.104211,-71.394890,733.756226,-2.978373
1419,0,0.069083,0.356242,3.104018,-71.428207,733.695557,-2.610888
1420,0,0.069200,0.355875,3.104040,-71.457191,733.662842,-2.600260
1421,0,0.068629,0.353862,3.104203,-71.479919,733.739197,-2.947280
1422,0,0.069046,0.353101,3.104335,-71.435158,733.615967,-2.951255
1423,0,0.069373,0.354145,3.104276,-71.425179,733.546997,-2.519932
1424,0,0.068530,0.350907,3.105004,-71.647079,733.430664,-2.187401
1425,0,0.069512,0.350902,3.104656,-71.456177,733.500977,-2.706176
1426,0,0.068653,0.351439,3.104389,-71.421288,733.497742,-2.807419
1427,0,0.069038,0.351173,3.104486,-71.497406,733.449280,-2.766280
1428,0,0.069162,0.349982,3.104676,-71.518959,733.423096,-2.698088
1429,0,0.069096,0.349687,3.104717,-71.539497,733.370117,-2.694428
1430,0,0.069779,0.349080,3.104828,-71.464851,733.323730,-2.757341
1431,0,0.069153,0.348754,3.104880,-71.537048,733.337097,-2.739607
1432,0,0.069723,0.348557,3.104955,-71.455025,733.263794,-2.723137
1433,0,0.069263,0.348523,3.104904,-71.515244,733.287720,-2.758160
1434,0,0.069649,0.347752,3.105047,-71.470100,733.185852,-2.835936
1435,0,0.068706,0.347861,3.104959,-71.576668,733.253601,-2.773069
1436,0,0.069799,0.347665,3.105300,-71.411415,733.133179,-2.696748
1437,0,0.069592,0.346755,3.105429,-71.496964,732.966370,-2.502038
1438,0,0.069315,0.345844,3.105256,-71.507492,733.045898,-2.800698
1439,0,0.069526,0.345441,3.105335,-71.491394,732.970276,-2.743554
1440,0,0.069746,0.345280,3.105661,-71.455086,732.844360,-2.485674
1441,0,0.069450,0.344265,3.105392,-71.543594,732.831543,-2.702789
1442,0,0.070060,0.344062,3.105690,-71.458534,732.731079,-2.552735
1443,0,0.069373,0.343021,3.105494,-71.533409,732.740173,-2.632508
1444,0,0.069978,0.344423,3.105896,-71.595390,732.307983,-1.093834
1445,0,0.069078,0.344700,3.105723,-71.650642,732.505920,-1.591673
1446,0,0.068939,0.344023,3.105819,-71.712181,732.445129,-1.617769
1447,0,0.067979,0.343466,3.105592,-71.798531,732.475708,-1.822682
1448,0,0.070346,0.343604,3.105680,-71.505669,732.360474,-2.188216
1449,0,0.069828,0.343429,3.105839,-71.539162,732.369019,-2.046304
1450,0,0.067868,0.341648,3.105750,-71.805756,732.361572,-1.857013
1451,0,0.070126,0.340136,3.106445,-71.594543,731.922363,-1.270322
1452,0,0.068870,0.339030,3.106226,-71.728416,731.944946,-1.495535
1453,0,0.069058,0.340165,3.106284,-71.700127,732.105591,-1.731414
1454,0,0.064857,0.341500,3.106539,-71.923462,732.241028,-1.570935
1455,0,0.068119,0.340560,3.105927,-71.780846,732.019165,-1.718145
1456,0,0.065256,0.338917,3.106602,-71.886063,731.966980,-1.244897
1457,0,0.066573,0.338354,3.107045,-71.794434,731.790283,-0.961176
1458,0,0.064769,0.337605,3.106739,-71.958458,731.836243,-1.083207
1459,0,0.068279,0.337989,3.105900,-71.715050,731.714783,-1.507572
1460,0,0.068690,0.336167,3.106277,-71.775826,731.595581,-1.373327
1461,0,0.068472,0.336745,3.106051,-71.734406,731.554749,-1.422335
1462,0,0.068282,0.335984,3.106167,-71.718071,731.540344,-1.535596
1463,0,0.068095,0.335483,3.106169,-71.749458,731.449585,-1.395735
1464,0,0.068291,0.334777,3.106293,-71.717911,731.452087,-1.447164
1465,0,0.068698,0.332615,3.106793,-71.668190,731.314880,-1.567395
1466,0,0.068245,0.333990,3.106418,-71.718262,731.311890,-1.408897
1467,0,0.068670,0.333444,3.106411,-71.726326,731.293213,-1.571708
1468,0,0.068253,0.332747,3.106533,-71.742203,731.202393,-1.531527
1469,0,0.068352,0.332096,3.106695,-71.709244,731.177063,-1.557067
1470,0,0.069374,0.329737,3.107340,-71.531654,731.190491,-1.966050
1471,0,0.069371,0.328293,3.107697,-71.607750,731.082092,-1.654085
1472,0,0.069269,0.327668,3.107692,-71.605522,731.034729,-1.739467
